Rank,Grade,Channel name,Video Uploads,Subscribers,Video views,AVERGE VIEW
1319,2,Adexe & Nau,126,7588567,2657108669,21088164.03968254
1320,2,Уральские Пельмени,1004,2457501,1087249108,1082917.438247012
1321,2,Sai Recordds Digital,2348,1276962,470808169,200514.55238500852
1322,2,Mickey Mouse,235,2189629,1607342508,6839755.353191489
1323,2,七不哒哒,1195,137811,59047522,49412.15230125523
1324,2,Nikol CrazyFamily,728,3682697,1187496318,1631176.260989011
1326,2,Hector19Aquino,391,1066409,808468034,2067693.1815856777
1327,2,Gael 777,54,714188,153329523,2839435.611111111
1328,2,Telugu Filmnagar,12902,4440458,2163185643,167662.8152999535
1331,2,PUMBA,221,1241638,333105995,1507266.9457013574
1332,2,บ้านสิงห์มิวสิค…,562,969026,317876412,565616.3914590747
1333,2,Earth,30,2395157,246277376,8209245.866666666
1334,2,Eagle Music Video Station,348,1830357,363889936,1045660.735632184
1335,2,FAM JAM,88,2280348,431118496,4899073.818181818
1336,2,PlanetaOfficial,5181,1392239,3060758208,590765.9154603358
1337,2,HooplaKidz Franҫais - Comptines et…,358,997671,240365487,671411.9748603352
1338,2,Manucraft,3691,4053307,1359189838,368244.3343267407
1339,2,Camila Loures,655,6545942,714963694,1091547.6244274809
1341,2,HZHtube Kids Fun بالعربية,26,1963452,432371144,16629659.384615384
1342,2,CoryxKenshin,1293,3186768,1332653849,1030668.0966744006
1343,2,I Can Spirit,325,1423393,384173581,1182072.556923077
1344,2,MindofRez,475,2203111,344408373,725070.2589473685
1345,2,The Infographics Show,539,2958244,476370140,883803.599257885
1346,2,Sing King Karaoke,1634,4825342,2184752541,1337057.858629131
1347,2,G Series (Music),1950,1265702,287883460,147632.54358974358
1348,2,Mavi VD,156,68641,40815903,261640.40384615384
1349,2,Serie A,16519,915316,228982277,13861.751740420123
1350,2,The Young Turks,33882,4163102,4380447114,129285.37612891801
1351,2,GumTea TV,14,114244,9495,678.2142857142857
1352,2,Lucky Surprise ToysReview,76,1767919,397961992,5236342.0
1354,2,Masha y el Oso,223,3771504,1521992518,6825078.556053812
1355,2,Travel Thirsty,367,1952558,670583200,1827202.1798365123
1356,2,Animals Rhymes,48,1202354,191929839,3998538.3125
1357,2,MundoBitaVEVO,37,856291,1197527067,32365596.405405406
1358,2,BRIGHT TV,53494,2018635,1405218521,26268.712771525777
1359,2,Technical Guruji,1850,8531964,763573299,412742.32378378377
1361,2,Mammyたまご,558,706858,568522550,1018857.6164874552
1362,2,Infinite,492,6930368,819192179,1665024.7540650407
1363,2,Kids TV India Hindi Nursery Rhymes,545,1909690,694524206,1274356.3412844036
1364,2,Cosculluela El Principe,66,3566275,1032028562,15636796.393939395
1365,2,HobbyKidsTV,2843,3215705,5825849043,2049190.658811115
1366,2,Otlichnoe / Отличное ТВ /…,657,47920,36206735,55109.185692541854
1367,2,Fresh Media Records,135,2027928,632624062,4686104.162962963
1368,2,The Lallantop,3441,3243808,575570537,167268.3920371985
1369,2,Video Game News,3937,892818,420879077,106903.49936499873
1370,2,HighlightsNepal,7713,2115930,1170202934,151718.25930247633
1371,2,Maha Cartoon TV XD,69,641431,122314377,1772672.1304347827
1372,2,SWTAD - Stories with Toys & Dolls,567,1243718,748231361,1319632.0299823633
1373,2,adidas Football,100,1361377,167841270,1678412.7
1375,2,Toy Trains 4u,2860,3225739,4331149495,1514387.9353146853
1376,2,FIFATV,7125,7202359,1810297231,254076.80435087718
1377,2,Lime Tube[라임튜브],1245,1364735,1124291156,903045.1052208835
1378,2,Star Maa,5760,1586465,394246894,68445.64131944445
1379,2,東森新聞 CH51,188502,720563,1109957965,5888.308691684969
1380,2,ReikaSole,270,511224,177363718,656902.6592592592
1381,2,DALLMYD,423,5574584,477086744,1127864.6430260048
1382,2,Patty Mayo,70,3535958,182148592,2602122.742857143
1383,2,Phim Khủng,516,125622,50755209,98362.80813953489
1384,2,Promiflash,12003,1149082,1659522122,138258.94543030908
1385,2,AdeS México,13,15506,58710406,4516185.076923077
1386,2,Alesso,26,1765403,185298360,7126860.0
1388,2,GurinelTV,2329,1218000,730909496,313829.7535422928
1389,2,Toddler Entertainment,32,169977,32524013,1016375.40625
1390,2,CGMeetup,1023,1605316,459748920,449412.4340175953
1391,2,10-Minute Crafts,180,346691,114871583,638175.4611111111
1392,2,Vodafone Egypt,720,662952,526388977,731095.8013888889
1393,2,Juice WRLD,36,1340682,303603292,8433424.777777778
1395,2,RussVEVO,60,2368671,894177248,14902954.133333333
1396,2,Bely y Beto Oficial,211,955709,397360217,1883223.777251185
1397,2,kevingatesTV,217,4001717,2758246285,12710812.37327189
1398,2,Çukur,779,1766777,1142245127,1466296.6970474967
1399,2,MJ Media,278,298495,131561538,473242.9424460432
1400,2,Луномосик,168,2069455,533503000,3175613.095238095
1401,2,NhacPro Tube,458,3568246,2079095197,4539509.163755459
1402,2,SandraCiresArt,647,6987276,762450462,1178439.6630602782
1403,2,Boyce Avenue,342,11715336,4220875406,12341740.953216374
1404,2,MINIC BABIES,16,235275,44938860,2808678.75
1405,2,Cris Devil Gamer,637,4205816,930054855,1460054.7174254318
1406,2,Humberto e Ronaldo,157,980156,336144858,2141050.050955414
1407,2,Maymo,277,2391801,1126589074,4067108.570397112
1408,2,DJ Game Remix in Thailand,343,1956107,640855322,1868382.862973761
1409,2,Al Nahar TV,35887,2889447,1241736579,34601.29236213671
1410,2,Amazon Prime Video Brasil,13,45793,33357745,2565980.3846153845
1411,2,MySpass,5398,1630693,2120449865,392821.39032975177
1412,2,FWF Indian Movies,873,1526912,601736023,689273.7949599084
1413,2,Ennahar tv,121387,2017921,859483866,7080.526464942704
1414,2,MAIKI021,798,7198107,750729697,940764.0313283209
1415,2,Toys Academy,523,1702383,699082886,1336678.5583173996
1416,2,Aphmau,2627,3949940,2150608967,818655.8686714884
1417,2,กระต่าย…,154,1068571,203828453,1323561.3831168832
1418,2,CanalKids - Brinquedos Surpresas,914,3406882,1066122287,1166435.762582057
1419,2,FailArmy,682,14136558,4894420827,7176570.127565983
1420,2,حول العالم !؟,1371,4802483,816275911,595387.2436177973
1421,2,КЛОНДАЙК-ТВ…,121,190001,60713289,501762.7190082645
1422,2,ToyLabTV,179,1311479,1074247695,6001383.77094972
1423,2,OficialHungria,36,6050979,1422351054,39509751.5
1424,2,Sorpresas Divertidas,667,1836170,601921316,902430.7586206896
1425,2,50CentVEVO,63,4718895,3464225247,54987702.333333336
1426,2,Bhojpuri HD Film,354,1088238,347370859,981273.6129943503
1427,2,Los Juguetes de Titi,1116,5269469,2327780806,2085825.0949820788
1428,2,Sevimli Dostlar,309,2401704,1618870946,5239064.550161812
1429,2,STRELKA Уличные Бои /…,2256,1079611,519736110,230379.48138297873
1430,2,Nickelodeon UK,1323,1325024,916201067,692517.813303099
1431,2,MasterChef Brasil,782,1921212,790374502,1010709.0818414323
1432,2,Jan Ackley,8,216849,59310990,7413873.75
1433,2,Cennet Kuşlarım TV,128,366480,85954713,671521.1953125
1434,2,Unique Vibes,430,323758,170952139,397563.11395348836
1435,2,What Would You Do?,220,2637063,688356947,3128895.213636364
1436,2,Milusik Lanusik,161,2179174,675811948,4197589.739130435
1437,2,Angry Birds,1697,2577647,3718848349,2191425.073070124
1438,2,Filmistaan,259,1550806,515529795,1990462.528957529
1439,2,Fun Friend Indian,33,624083,59964197,1817096.878787879
1440,2,はじめしゃちょーの畑,106,941230,141619046,1336028.7358490566
1441,2,Rtv Drama,1519,1343343,288384131,189851.30414746545
1442,2,おるたなChannel,1383,1981323,1358596595,982354.7324656544
1443,2,Basim Karbalaei / باسم…,678,3513030,1061826856,1566116.3067846608
1444,2,TheNewAdamb99,207,1342817,128086641,618776.0434782609
1446,2,Evan Kids,200,2469427,914255019,4571275.095
1447,2,Top5Gaming,255,1281107,199056596,780614.1019607843
1448,2,Raghav Digital,27,1983899,661738566,24508835.777777776
1450,2,Edu car toy school,831,982135,515257873,620045.5752105897
1452,2,Toy Egg Videos,602,988941,797011966,1323940.142857143
1453,2,My little Nastya,455,1046874,369256208,811552.1054945055
1454,2,Twins & Toys,63,1292398,440980625,6999692.46031746
1456,2,滾石唱片 ROCK RECORDS,4118,2129723,2356720673,572297.3950947062
1457,2,Aswini Tv,499,1017736,560240171,1122725.7935871743
1458,2,BIG OG-ANIC,21,805557,131735270,6273108.095238095
1459,2,Canal da Lelê,412,3427092,1042736575,2530914.0169902914
1460,2,ヒカル（Hikaru）,806,2734392,1529728429,1897926.0905707197
1461,2,AWESMR kids,1847,4565930,3303985862,1788839.1239848402
1462,2,We support you,1802,789277,252285978,140003.31742508325
1463,2,MBC GROUP,4947,5756281,3153143385,637384.9575500303
1464,2,Hiralal Mahto,78,90150,24762168,317463.6923076923
1466,2,Tic Tac Toy,315,1861708,908555930,2884304.5396825396
1467,2,TuCanalMiCanal,104,663011,537857722,5171708.865384615
1468,2,WatchMojo Español,1022,4576203,846234553,828018.1536203523
1469,2,Voice of Heart Music,778,2188954,838927856,1078313.439588689
1470,2,Wael Sharaf وائل شرف,604,729603,368663660,610370.298013245
1471,2,PewDiePie,3601,65995310,18684630003,5188733.6859205775
1472,2,NoobFromUA,3473,839315,688061179,198117.24128995105
1473,2,Super Kids TV,244,3025759,1601044814,6561659.073770491
1474,2,86 & Custom Protection NET,2502,1144345,611481861,244397.22661870503
1475,2,The Jerry Springer Show,3268,1184778,664552794,203351.52815177478
1476,2,BonBon TV,129,142516,58893670,456540.07751937985
1477,2,serial,1921,2293472,1666304371,867415.0812077043
1478,2,#Mind Warehouse,360,4644035,1337876967,3716324.908333333
1479,2,Tia Dani,259,1343883,310257045,1197903.6486486488
1480,2,Juliana Baltar,460,7090234,1435731933,3121156.3760869564
1481,2,Premium Digiplex Movies,232,2075952,944834824,4072563.896551724
1482,2,Viacom18 Motion Pictures,1084,1087411,550044639,507421.2536900369
1483,2,Google Россия,504,415252,315409060,625811.626984127
1484,2,Dobre Brothers,126,4546676,653337225,5185216.071428572
1485,2,برنامج هي وبس,1590,1386754,129724059,81587.45849056604
1486,2,Venus Regional,2863,2515931,855469926,298801.93014320644
1487,2,Rytta l ريتا,9,85910,27012127,3001347.4444444445
1489,2,Natti Natasha,17,1007128,191254670,11250274.705882354
1490,2,benny blanco,4,80521,66750293,16687573.25
1491,2,Polimer News,46419,1013339,435478046,9381.4611689179
1492,2,ElAlfaElJefeTV,68,1395713,416795697,6129348.485294118
1493,2,iDream Telugu Movies,68810,2176761,1410477548,20498.14776921959
1495,2,Baby Big Brain,901,795959,399703487,443622.0721420644
1496,2,MelendiOficialVEVO,52,963125,638301105,12275021.25
1497,2,HooplaKidz Brasil,184,1568285,363867757,1977542.1576086956
1498,2,Weird Stuff,436,670411,265255467,608384.0986238532
1499,2,FutureVEVO,129,4742093,2708707410,20997731.860465117
1501,2,MUEVA Records,27,4037690,1260510782,46685584.518518515
1502,2,QPark,244,4300870,343839616,1409178.7540983607
1503,2,Twine Cheeks,88,713126,80161302,910923.8863636364
1505,2,FOX,8583,1760600,1921538342,223877.23896073634
1506,2,Nickelodeon India,265,910721,423681929,1598799.7320754717
1507,2,AndrewSchrock,2469,1990073,1130779526,457990.8975293641
1508,2,Shivani Ka Thumka,55,502102,196687991,3576145.290909091
1509,2,TBNRFrags,1696,3007986,493779209,291143.40153301886
1510,2,I AM WILDCAT,915,6513108,1228262505,1342363.3934426229
1512,2,Klinik am Südring,637,689405,353318485,554660.1020408163
1513,2,ronaldOMG,1286,1738105,554731715,431362.14230171073
1514,2,Alan Becker,78,6139179,723897853,9280741.705128206
1516,2,Al Rojo Vivo,25101,1333787,763393831,30412.885183857215
1517,2,La Voz Kids Colombia,754,2812994,1575578665,2089626.876657825
1518,2,Peppa Pig em Português Brasil -…,255,2884019,464090974,1819964.6039215687
1519,2,Kara Sevda,1712,1563388,1350260390,788703.4988317757
1520,2,Subhro Banerjee,15,322070,44552021,2970134.7333333334
1521,2,VTC14 - Thời tiết - Môi…,78042,852952,689365351,8833.260949232465
1522,2,FUNnel Vision,434,6668267,6505882342,14990512.308755761
1523,2,Great Big Story,1917,2785058,836092463,436146.30307772564
1524,2,RT,40763,2995772,2516114490,61725.44930451635
1525,2,NHK,1742,729086,393349296,225803.26980482205
1526,2,Sony Pictures Entertainment,3124,2597786,2069921703,662586.9727912932
1527,2,Warner Bros. Pictures,2298,5956287,3432994097,1493905.177110531
1528,2,The Official Gummibär Channel,355,3363922,3297602857,9289022.132394366
1529,2,BBGro,36,762813,190778559,5299404.416666667
1530,2,Sofia Reyes,52,1379978,462270676,8889820.692307692
1531,2,Hakai,408,597257,212706766,521340.112745098
1532,2,Banco do Brasil,544,82922,109488889,201266.3400735294
1533,2,Maiara e Maraisa,74,4734192,3012780219,40713246.2027027
1534,2,Bolly Kick,582,2569118,956247971,1643037.7508591064
1535,2,兄者弟者,4129,2278563,1990196213,482004.4109953984
1537,2,Blu Toys Club Surprise,2267,7003498,8619544370,3802181.018967799
1538,2,Kid Studio,1168,2716765,1957159514,1675650.2688356165
1540,2,Ariana Grande`,107,26061003,275668692,2576342.9158878503
1541,2,HooplaKidz Deutsch,230,864748,157320523,684002.2739130434
1542,2,Jorge el Curioso en Español,124,1773222,535135139,4315605.95967742
1543,2,OyuncaX TV,1350,1906758,1581641136,1171586.0266666666
1544,2,BonJoviVEVO,130,3033493,3070535967,23619507.43846154
1545,2,RT en Español,42027,1726552,1131663531,26927.059533157255
1546,2,Cinekorn Movies,276,1617932,535354342,1939689.6449275361
1547,2,Max Maximov,376,1380835,307140973,816864.289893617
1548,2,#Refúgio Mental,312,6979032,1135440729,3639233.105769231
1549,2,DUCK-Vibes,3,284736,62275671,20758557.0
1551,2,Super Kids,84,2444479,586136311,6977813.226190476
1552,2,Jonni Valentayn,142,1914417,1326886102,9344268.323943662
1553,2,Chiquititas SBT,1388,3312224,1671895637,1204535.7615273774
1554,2,RobleisIUTU,346,5565489,1031576046,2981433.6589595377
1555,2,Myntra,1117,332987,309918457,277456.0940017905
1556,2,ABN Telugu,14918,1332182,256941268,17223.573401260222
1557,2,The X Factor UK,4155,6737396,5351304371,1287919.2228640192
1558,2,Аминка Витаминка,411,1842960,1763880178,4291679.265206813
1559,2,Funny Vines,135,1783560,504979598,3740589.6148148146
1560,2,Kinh Quốc Entertainment,53,384283,175946180,3319739.245283019
1561,2,Robocar POLI TV,1359,1631271,1467614051,1079922.0389992641
1562,2,Super Siah,218,1147499,325817295,1494574.7477064221
1563,2,Adult Swim,8599,3203596,2269196729,263890.76974066754
1564,2,Disney FR,2319,1806181,1749462132,754403.679172057
1565,2,fumikiri channel,136,757487,468228902,3442859.5735294116
1566,2,PinkVEVO,121,7650081,4115264804,34010452.92561983
1567,2,Puthiya Thalaimurai TV,151597,1706859,712765728,4701.71393893019
1568,2,Geetha Arts,1484,1032686,595115082,401020.9447439353
1569,2,DJ ALEX,248,747280,240717569,970635.3588709678
1570,2,KBSKpop,13546,2506031,1429180123,105505.69341503027
1571,2,MBC THE VOICE KIDS,300,4568109,2928673186,9762243.953333333
1572,2,RHINO,848,2423804,1805881889,2129577.699292453
1573,2,또봇 V (Tobot V),1088,1256545,1667747443,1532856.1056985294
1574,2,takahashi taiyou,1433,1873878,743127975,518581.9783670621
1575,2,Natkhat TV - Hindi Rhymes and Tales…,122,1018078,359942483,2950348.2213114756
1576,2,VGDR videos,97,301468,28436842,293163.3195876289
1577,2,CalumScottVEVO,43,1324250,637226709,14819225.790697675
1578,2,보겸 TV,8055,2534561,1070414960,132888.26319056487
1579,2,Voot Kids,235,503864,184263596,784100.4085106383
1580,2,WhiteZunder,4180,2960772,883368843,211332.2590909091
1581,2,ManoWalterVEVO,30,1639793,682411740,22747058.0
1582,2,Noticias Caracol,43468,959473,276064049,6350.971956381706
1583,2,Zapping Sauvage,407,618860,222444613,546546.9606879607
1584,2,Omar & Hana - Lagu Kanak-Kanak…,101,921738,418585507,4144410.9603960398
1585,2,PizzaSlice,145,702841,246877545,1702603.7586206896
1587,2,CANAL+,1136,223592,83092718,73144.99823943662
1588,2,Shemaroo Bollywood Comedy,940,2358605,697450678,741968.8063829787
1590,2,Бернард,187,415422,247081246,1321290.0855614974
1593,2,Stygma Beast,87,412358,64048785,736192.9310344828
1594,2,KIDS ZONE TV,135,2179914,467509616,3463034.1925925924
1595,2,Solo Enganchados,776,275155,108404687,139696.76159793814
1596,2,The Surprise For Kids,136,2788564,670807104,4932405.176470588
1597,2,OHA diyorum!,2370,4801222,2651086038,1118601.7037974684
1598,2,YAPYAP,2060,4230987,2394727608,1162489.1300970875
1599,2,FilterCopy,235,3092597,465088124,1979098.4
1600,2,Carinha de Anjo,1884,4089888,1714361387,909958.2733545648
1601,2,Zaccharie de la Mallée,39,59438,34537605,885579.6153846154
1602,2,Proximity,1182,7335491,3107986894,2629430.536379019
1603,2,Olympic,7292,2876126,1418540665,194533.8267964893
1605,2,Đỗ Duy Nam,99,1317339,396445858,4004503.616161616
1606,2,Johny FamilyShow,99,808908,174614923,1763787.101010101
1607,2,Hành Tinh Đồ Chơi - Toy Planet,469,901241,330080326,703796.0042643923
1608,2,Lyna,2324,3541861,1413952715,608413.3885542168
1609,2,Mundo Bita,45,922407,656311203,14584693.4
1610,2,Melliart,83,3992172,612452009,7378939.86746988
1611,2,AuronPlay,341,10025556,1376607004,4036970.6862170086
1612,2,ラファエル,1262,1966087,917011194,726633.2757527734
1613,2,SVF,721,1971785,928887396,1288332.0332871012
1614,2,ポッキー / PockySweets,2077,2118954,1856782092,893973.082330284
1615,2,SOUND ME HANG Official,83,1378098,556647818,6706600.21686747
1616,2,Trap City,1448,11078452,2933271644,2025740.0856353592
1617,2,Top Arab10s,908,1037346,304111140,334924.1629955947
1618,2,The Voice India Kids,552,1827987,769991029,1394911.2844202898
1619,2,허팝Heopop,1235,2273167,1690027375,1368443.2186234817
1620,2,Time In 913 تايم ان,157,982405,172389864,1098024.6114649682
1621,2,E! Entertainment,2989,1265946,943775267,315749.5038474406
1622,2,ElTrollino,1303,3484354,734608059,563782.0867229471
1623,2,Josh Grey,430,302719,159655969,371292.9511627907
1624,2,rey vegeta,388,45432,31458109,81077.60051546391
1625,2,Clevver News,17618,4276640,3636488231,206407.550857078
1626,2,BestKidsColoring,311,1707909,543029091,1746074.2475884245
1627,2,六六撩劇,7277,313250,268855018,36945.85928267143
1628,2,Angle Music Official Channel,9568,1290485,497575006,52004.07671404682
1629,2,Vivo,1344,1972788,552503410,411088.8467261905
1630,2,Onedio,1057,2495852,947744970,896636.6792809839
1631,2,Lovely Kids Thailand,559,2218212,1058465941,1893499.0
1632,2,Awakening Records,514,5751926,2524795914,4912054.307392996
1633,2,Red Arcade,233,2592401,657814726,2823239.1673819744
1634,2,BROO'S TV,38,655483,79327538,2087566.7894736843
1635,2,PoliceActivity,592,1125474,402144532,679298.1959459459
